# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1441.27632 -2.435929 5.647711 0.453974 -0.009553 0.100603 -0.379970 0.919462 0.0000015997 0.0000007821 -0.0000083633 0.0000006716 -0.0000046430 0.0000493898 0.0008486385 -0.0003384450 -0.0000735150 0.0024197804 0.0001326995 0.0009504681
1441.30950 -2.349838 5.498217 0.470131 -0.008516 0.100837 -0.368666 0.924037 0.0000016426 0.0000007632 -0.0000084916 0.0000006393 -0.0000044626 0.0000494754 0.0008511681 -0.0003761470 -0.0000746508 0.0024394301 0.0001363726 0.0009545962
1441.34267 -2.263076 5.353809 0.488295 -0.007425 0.101480 -0.357153 0.928487 0.0000017005 0.0000007482 -0.0000086597 0.0000006096 -0.0000042877 0.0000495434 0.0008564899 -0.0004145233 -0.0000760052 0.0024633523 0.0001412632 0.0009592218
1441.37584 -2.174849 5.211832 0.507004 -0.006439 0.102034 -0.346039 0.932633 0.0000017530 0.0000007316 -0.0000088102 0.0000005820 -0.0000041189 0.0000496146 0.0008645762 -0.0004516395 -0.0000773747 0.0024871048 0.0001456401 0.0009636469
1441.40902 -2.085488 5.068786 0.526382 -0.006271 0.102727 -0.335315 0.936467 0.0000017992 0.0000007277 -0.0000089399 0.0000005690 -0.0000040345 0.0000496766 0.0008752432 -0.0004875929 -0.0000785421 0.0025109435 0.0001488581 0.0009673213
1441.44211 -1.995430 4.921481 0.545359 -0.007200 0.103937 -0.325211 0.939885 0.0000018484 0.0000007470 -0.0000090772 0.0000005768 -0.0000040749 0.0000497065 0.0008881891 -0.0005240054 -0.0000796079 0.0025315929 0.0001536654 0.0009716626
1441.47529 -1.902358 4.774268 0.562463 -0.009031 0.105726 -0.315900 0.942840 0.0000019080 0.0000007880 -0.0000092349 0.0000006015 -0.0000042195 0.0000497161 0.0009039693 -0.0005563141 -0.0000799722 0.0025383898 0.0001520155 0.0009745326
1441.50855 -1.803295 4.615116 0.575091 -0.011308 0.107982 -0.307116 0.945459 0.0000019774 0.0000008431 -0.0000094181 0.0000006360 -0.0000044263 0.0000496928 0.0009206402 -0.0005800585 -0.0000779600 0.0024774178 0.0001360312 0.0009739704
1441.54163 -1.705014 4.460070 0.589304 -0.013324 0.110584 -0.298834 0.947783 0.0000020687 0.0000009034 -0.0000096484 0.0000006721 -0.0000046210 0.0000496575 0.0009418133 -0.0006082686 -0.0000767645 0.0024729498 0.0001298557 0.0009752001
1441.57491 -1.604247 4.309929 0.604043 -0.015812 0.113275 -0.290919 0.949887 0.0000021604 0.0000009740 -0.0000098739 0.0000007181 -0.0000048586 0.0000496097 0.0009648815 -0.0006338704 -0.0000742294 0.0024680301 0.0001209615 0.0009746614
1441.60807 -1.506774 4.154440 0.621882 -0.019444 0.115424 -0.283401 0.951831 0.0000022206 0.0000010602 -0.0000100186 0.0000007897 -0.0000052032 0.0000495586 0.0009908301 -0.0006622343 -0.0000729136 0.0024738966 0.0001180676 0.0009762693
1441.67440 -1.298633 3.836286 0.647532 -0.032084 0.118774 -0.269399 0.955137 0.0000022448 0.0000013079 -0.0000100621 0.0000010657 -0.0000063679 0.0000494350 0.0010484353 -0.0007079013 -0.0000659967 0.0024795597 0.0001003521 0.0009734904
1441.74067 -1.087516 3.552428 0.681343 -0.045366 0.123125 -0.256494 0.957597 0.0000023195 0.0000015946 -0.0000102095 0.0000014281 -0.0000076117 0.0000491896 0.0011276039 -0.0007649033 -0.0000664654 0.0025433481 0.0001030416 0.0009811885
1441.80702 -0.867238 3.277363 0.714555 -0.055458 0.126040 -0.242473 0.960336 0.0000023866 0.0000018111 -0.0000103410 0.0000017293 -0.0000085010 0.0000490144 0.0012126173 -0.0008163279 -0.0000676526 0.0026172585 0.0001058085 0.0009896533
1441.84027 -0.753389 3.142185 0.730928 -0.059688 0.127563 -0.234844 0.961776 0.0000024386 0.0000019111 -0.0000104484 0.0000018616 -0.0000088601 0.0000489271 0.0012587479 -0.0008407390 -0.0000684478 0.0026582927 0.0001074783 0.0009942418
1441.90656 -0.519371 2.876286 0.762294 -0.067602 0.130372 -0.217003 0.965061 0.0000025586 0.0000021035 -0.0000106953 0.0000021077 -0.0000094880 0.0000487530 0.0013573520 -0.0008857270 -0.0000701046 0.0027432165 0.0001105593 0.0010036950
1441.93971 -0.398632 2.746879 0.777960 -0.071326 0.131030 -0.207081 0.966882 0.0000025991 0.0000021816 -0.0000107757 0.0000022163 -0.0000097530 0.0000486998 0.0014105345 -0.0009066990 -0.0000710503 0.0027888547 0.0001123081 0.0010086136
1441.97301 -0.276811 2.626594 0.794197 -0.075624 0.130676 -0.196574 0.968795 0.0000025972 0.0000022470 -0.0000107634 0.0000023395 -0.0000100493 0.0000486717 0.0014644907 -0.0009227127 -0.0000713906 0.0028243354 0.0001119571 0.0010133566
1442.00606 -0.151613 2.501494 0.808773 -0.080240 0.129889 -0.185415 0.970727 0.0000025785 0.0000023092 -0.0000107136 0.0000024757 -0.0000103673 0.0000486488 0.0015185689 -0.0009406763 -0.0000722413 0.0028704801 0.0001140660 0.0010177722
1442.03923 -0.023980 2.377949 0.823830 -0.085508 0.128389 -0.173161 0.972738 0.0000025339 0.0000023668 -0.0000106054 0.0000026345 -0.0000107279 0.0000486256 0.0015756709 -0.0009525951 -0.0000731673 0.0029021583 0.0001164435 0.0010223224
1442.07244 0.107249 2.253328 0.838371 -0.090275 0.126332 -0.159751 0.974869 0.0000024796 0.0000024035 -0.0000104804 0.0000027688 -0.0000110290 0.0000486198 0.0016280378 -0.0009416271 -0.0000740452 0.0028639113 0.0001190226 0.0010264480
1442.10551 0.232605 2.159946 0.849764 -0.095167 0.124029 -0.144677 0.977051 0.0000024291 0.0000024381 -0.0000103689 0.0000029012 -0.0000113203 0.0000485920 0.0016722558 -0.0008968720 -0.0000737517 0.0027222481 0.0001231154 0.0010268001
1442.13878 0.366277 2.047265 0.862779 -0.100417 0.122226 -0.128563 0.979004 0.0000024041 0.0000024965 -0.0000103011 0.0000030625 -0.0000116532 0.0000485489 0.0017236646 -0.0009032290 -0.0000739029 0.0027568146 0.0001237316 0.0010303575
1442.17193 0.499100 1.942955 0.875238 -0.106788 0.121355 -0.112161 0.980454 0.0000024220 0.0000026033 -0.0000103226 0.0000032855 -0.0000120876 0.0000483994 0.0017807608 -0.0009003059 -0.0000739253 0.0027752126 0.0001246129 0.0010340719
1442.20508 0.630127 1.850008 0.889929 -0.113993 0.121209 -0.095152 0.981458 0.0000024771 0.0000027510 -0.0000104218 0.0000035596 -0.0000125916 0.0000481511 0.0018269425 -0.0008738628 -0.0000695096 0.0027381338 0.0001180677 0.0010336119
1442.23823 0.767032 1.751124 0.896393 -0.121947 0.121049 -0.077797 0.982051 0.0000025395 0.0000029212 -0.0000105270 0.0000038845 -0.0000131543 0.0000478548 0.0018807721 -0.0008714340 -0.0000692378 0.0027658828 0.0001194285 0.0010338847
1442.27140 0.905116 1.651829 0.908281 -0.130236 0.120607 -0.060257 0.982274 0.0000026005 0.0000030988 -0.0000106200 0.0000042389 -0.0000137300 0.0000475085 0.0019388756 -0.0008701926 -0.0000677747 0.0028060545 0.0001173329 0.0010357591
1442.30458 1.045971 1.568159 0.905074 -0.138816 0.119492 -0.041733 0.982197 0.0000026513 0.0000032749 -0.0000106931 0.0000046149 -0.0000143124 0.0000471642 0.0019881996 -0.0008383002 -0.0000679440 0.0027688219 0.0001218392 0.0010357760
1442.33766 1.177620 1.506089 0.913072 -0.148002 0.117396 -0.022900 0.981728 0.0000026679 0.0000034402 -0.0000106824 0.0000050360 -0.0000149230 0.0000467324 0.0020148242 -0.0007731949 -0.0000561771 0.0026607173 0.0001006967 0.0010239682
1442.37092 1.343806 1.342256 0.922505 -0.158330 0.114380 -0.003740 0.980732 0.0000026479 0.0000036106 -0.0000105862 0.0000055654 -0.0000156437 0.0000462141 0.0020165131 -0.0006741161 -0.0000465001 0.0024787473 0.0000821329 0.0010220214
1442.40406 1.494893 1.242957 0.929805 -0.169230 0.110753 0.015895 0.979205 0.0000026377 0.0000037919 -0.0000105061 0.0000061402 -0.0000163771 0.0000457037 0.0020837453 -0.0006052611 -0.0000473255 0.0024201533 0.0000860086 0.0010237282
1442.43711 1.629658 1.172314 0.942069 -0.179443 0.107177 0.035314 0.977275 0.0000026412 0.0000039703 -0.0000104533 0.0000066982 -0.0000170336 0.0000451586 0.0021166611 -0.0005315188 -0.0000405600 0.0023449552 0.0000746488 0.0010178253
1442.50345 1.919640 1.037052 0.954305 -0.197863 0.099830 0.076559 0.972123 0.0000027071 0.0000043356 -0.0000104778 0.0000077392 -0.0000181559 0.0000441897 0.0021993845 -0.0004609799 -0.0000405066 0.0023566746 0.0000769667 0.0010220892
1442.53676 2.069098 0.969983 0.959544 -0.206812 0.095661 0.097880 0.968761 0.0000027478 0.0000045226 -0.0000105000 0.0000082721 -0.0000186839 0.0000436982 0.0022427624 -0.0004433116 -0.0000379414 0.0024008206 0.0000741677 0.0010227483
1442.56980 2.213099 0.916997 0.966269 -0.215198 0.091596 0.119183 0.964933 0.0000028092 0.0000047161 -0.0000105642 0.0000087705 -0.0000191481 0.0000432196 0.0022912342 -0.0004220021 -0.0000362799 0.0024462810 0.0000729740 0.0010244983
1442.60289 2.352637 0.878029 0.970582 -0.223611 0.086899 0.140859 0.960524 0.0000028630 0.0000049071 -0.0000106094 0.0000092912 -0.0000196113 0.0000427310 0.0023298262 -0.0003952013 -0.0000349582 0.0024810302 0.0000715441 0.0010275856
1442.63616 2.504857 0.817788 0.971149 -0.231211 0.082247 0.162103 0.955772 0.0000029237 0.0000050918 -0.0000106687 0.0000097710 -0.0000200152 0.0000422705 0.0023652650 -0.0003752571 -0.0000345078 0.0025228552 0.0000713158 0.0010306637
1442.66933 2.643589 0.786776 0.971163 -0.239390 0.076812 0.183800 0.950268 0.0000029761 0.0000052822 -0.0000107047 0.0000103044 -0.0000204410 0.0000417493 0.0023897290 -0.0003138999 -0.0000328133 0.0025120646 0.0000692100 0.0010336456
1442.70252 2.790281 0.753218 0.976098 -0.247144 0.070955 0.205483 0.944278 0.0000030199 0.0000054615 -0.0000107243 0.0000108309 -0.0000208409 0.0000412369 0.0023940977 -0.0002498000 -0.0000304769 0.0024836413 0.0000666109 0.0010342867
1442.76884 3.072656 0.707236 0.972172 -0.262450 0.058640 0.248416 0.930576 0.0000031340 0.0000058521 -0.0000107990 0.0000119224 -0.0000215987 0.0000401466 0.0023851354 -0.0000916404 -0.0000296989 0.0024189274 0.0000677162 0.0010368748
1442.80193 3.221215 0.674399 0.969351 -0.268600 0.052413 0.269712 0.923235 0.0000031935 0.0000060232 -0.0000108492 0.0000123684 -0.0000218871 0.0000397102 0.0023848460 -0.0000426435 -0.0000291622 0.0024227148 0.0000674579 0.0010389709
1442.83510 3.362522 0.659492 0.961315 -0.273665 0.046196 0.291089 0.915555 0.0000032613 0.0000061782 -0.0000109230 0.0000127184 -0.0000221045 0.0000393680 0.0024067215 -0.0000020268 -0.0000294912 0.0024571911 0.0000684962 0.0010422557
1442.90145 3.623843 0.666387 0.946930 -0.283854 0.032136 0.334440 0.898078 0.0000033713 0.0000064836 -0.0000110218 0.0000134864 -0.0000225576 0.0000386191 0.0023470485 0.0001802752 -0.0000252671 0.0023779342 0.0000642519 0.0010468052
1442.93474 3.752854 0.677318 0.940323 -0.288518 0.025259 0.355560 0.888649 0.0000034431 0.0000066467 -0.0000110904 0.0000138512 -0.0000227549 0.0000382461 0.0023475862 0.0001986297 -0.0000229442 0.0024178926 0.0000623900 0.0010465439
1443.00097 4.008508 0.703506 0.913611 -0.297459 0.011685 0.396929 0.868233 0.0000036312 0.0000070150 -0.0000112939 0.0000145678 -0.0000231164 0.0000374980 0.0023435532 0.0002600795 -0.0000222207 0.0024903629 0.0000628892 0.0010519800
1443.06725 4.246741 0.755161 0.881000 -0.304966 -0.000509 0.436778 0.846298 0.0000039034 0.0000074291 -0.0000116251 0.0000151274 -0.0000233508 0.0000368262 0.0023415645 0.0002989154 -0.0000193274 0.0025873152 0.0000606920 0.0010573354
1443.13360 4.485121 0.810618 0.837858 -0.312124 -0.012288 0.475549 0.822362 0.0000042415 0.0000078960 -0.0000120266 0.0000156463 -0.0000235241 0.0000361147 0.0023105828 0.0003515826 -0.0000186335 0.0026439479 0.0000609787 0.0010632002
1443.16682 4.592888 0.853371 0.815235 -0.315127 -0.018233 0.494495 0.809838 0.0000044124 0.0000081157 -0.0000122276 0.0000158506 -0.0000235807 0.0000358106 0.0022917317 0.0003881981 -0.0000170811 0.0026699898 0.0000594623 0.0010660583
1443.20002 4.706924 0.884713 0.790554 -0.316343 -0.024013 0.513106 0.797542 0.0000045436 0.0000082597 -0.0000123985 0.0000159138 -0.0000235892 0.0000356871 0.0022497457 0.0004343774 -0.0000182951 0.0026688040 0.0000612093 0.0010689737
1443.23320 4.805794 0.934739 0.764460 -0.316783 -0.029053 0.531602 0.784987 0.0000047041 0.0000083977 -0.0000126200 0.0000158638 -0.0000235421 0.0000356550 0.0022377193 0.0004530546 -0.0000184101 0.0027135389 0.0000618169 0.0010721434
1443.26629 4.909374 0.970544 0.745050 -0.315434 -0.032844 0.549550 0.772928 0.0000048493 0.0000084649 -0.0000128561 0.0000156043 -0.0000233979 0.0000358040 0.0021747517 0.0005111255 -0.0000148669 0.0026935321 0.0000604466 0.0010704521
1443.33271 5.082280 1.088098 0.695047 -0.304427 -0.037919 0.586315 0.749748 0.0000049870 0.0000082241 -0.0000132923 0.0000143024 -0.0000227937 0.0000370858 0.0020607200 0.0006013068 -0.0000167669 0.0026953799 0.0000652790 0.0010688249
1443.36581 5.161109 1.153928 0.668307 -0.295909 -0.041016 0.605533 0.737621 0.0000049179 0.0000079292 -0.0000133655 0.0000134982 -0.0000224183 0.0000380342 0.0020328134 0.0006100428 -0.0000184885 0.0027276181 0.0000674478 0.0010705240
1443.39902 5.224851 1.232433 0.645349 -0.286722 -0.046187 0.625025 0.724569 0.0000047070 0.0000075465 -0.0000132390 0.0000127980 -0.0000221007 0.0000389991 0.0019669934 0.0006460626 -0.0000212248 0.0027254314 0.0000708578 0.0010701852
1443.43219 5.291363 1.302216 0.625469 -0.275890 -0.049538 0.644176 0.711665 0.0000044930 0.0000071074 -0.0000131118 0.0000119249 -0.0000216336 0.0000401265 0.0019203720 0.0006515978 -0.0000244909 0.0027364013 0.0000752175 0.0010669603
1443.46534 5.358858 1.368317 0.601748 -0.263431 -0.049997 0.662840 0.699105 0.0000043110 0.0000066188 -0.0000130377 0.0000108118 -0.0000209106 0.0000413898 0.0018771455 0.0006608502 -0.0000270491 0.0027423951 0.0000812353 0.0010602976
1443.49852 5.412115 1.451065 0.573406 -0.250226 -0.048273 0.681289 0.686223 0.0000041732 0.0000061280 -0.0000130402 0.0000096072 -0.0000200255 0.0000427894 0.0018320947 0.0006711477 -0.0000276177 0.0027617135 0.0000821593 0.0010598037
1443.53173 5.455725 1.539072 0.544550 -0.236344 -0.043708 0.699157 0.673357 0.0000040762 0.0000056113 -0.0000131026 0.0000082784 -0.0000188745 0.0000442268 0.0017846859 0.0006692133 -0.0000243777 0.0027740404 0.0000818512 0.0010499632
1443.59801 5.529783 1.718060 0.494793 -0.202204 -0.021614 0.731371 0.650956 0.0000039493 0.0000042933 -0.0000133939 0.0000050780 -0.0000152478 0.0000476720 0.0016899797 0.0006510140 -0.0000202066 0.0027978846 0.0000804028 0.0010428958
1443.63118 5.561125 1.812573 0.467213 -0.185959 -0.012721 0.746192 0.639105 0.0000037675 0.0000036463 -0.0000132662 0.0000038934 -0.0000134762 0.0000491037 0.0016543047 0.0006328655 -0.0000209573 0.0028141853 0.0000813939 0.0010431733
1443.66435 5.587077 1.909670 0.443761 -0.171855 -0.008233 0.760285 0.626390 0.0000034732 0.0000030953 -0.0000128634 0.0000030933 -0.0000120887 0.0000502131 0.0016108979 0.0006153902 -0.0000187434 0.0028251053 0.0000806326 0.0010358508
1443.69752 5.613785 2.013583 0.413522 -0.160446 -0.006269 0.773671 0.612903 0.0000031872 0.0000026775 -0.0000124055 0.0000025667 -0.0000110461 0.0000510613 0.0015705115 0.0005937579 -0.0000176242 0.0028348700 0.0000814061 0.0010330350
1443.76382 5.650499 2.212385 0.372908 -0.146055 -0.003595 0.796390 0.586871 0.0000028798 0.0000021792 -0.0000118940 0.0000019410 -0.0000096014 0.0000521559 0.0014950813 0.0005442894 -0.0000188897 0.0028554166 0.0000824066 0.0010315161
1443.83029 5.674464 2.413260 0.342688 -0.136543 0.004446 0.814037 0.564517 0.0000028463 0.0000017966 -0.0000119071 0.0000013925 -0.0000080299 0.0000528370 0.0014269283 0.0004912279 -0.0000208515 0.0028648410 0.0000861051 0.0010308178
1443.89663 5.690252 2.626703 0.315639 -0.131075 0.006067 0.827970 0.545205 0.0000027544 0.0000015996 -0.0000117581 0.0000011757 -0.0000073108 0.0000532726 0.0013622668 0.0004360110 -0.0000235086 0.0028687354 0.0000893586 0.0010301460
1443.92968 5.694545 2.734084 0.306371 -0.131233 0.003673 0.833019 0.537442 0.0000027309 0.0000016199 -0.0000117156 0.0000012107 -0.0000074397 0.0000533571 0.0013295563 0.0004062114 -0.0000249567 0.0028704668 0.0000901953 0.0010307609
1443.96290 5.696350 2.843348 0.298736 -0.132160 0.000312 0.837390 0.530388 0.0000027118 0.0000016733 -0.0000116773 0.0000012880 -0.0000077116 0.0000533951 0.0012983310 0.0003763401 -0.0000264494 0.0028703425 0.0000910222 0.0010313711
1444.02920 5.692200 3.066406 0.289831 -0.134253 -0.007633 0.843983 0.519240 0.0000026398 0.0000018038 -0.0000115271 0.0000015040 -0.0000084259 0.0000534318 0.0012385789 0.0003147895 -0.0000294837 0.0028629570 0.0000932374 0.0010324217
1444.06237 5.685747 3.178942 0.288204 -0.135889 -0.010120 0.845525 0.516255 0.0000026588 0.0000018725 -0.0000115706 0.0000015955 -0.0000087079 0.0000534155 0.0012097250 0.0002828093 -0.0000311163 0.0028582825 0.0000941190 0.0010329911
1444.09555 5.675925 3.292265 0.288796 -0.136435 -0.011010 0.846753 0.514075 0.0000026717 0.0000018963 -0.0000116065 0.0000016242 -0.0000087983 0.0000534707 0.0011824354 0.0002507023 -0.0000326835 0.0028516314 0.0000948914 0.0010336142
1444.12876 5.663329 3.405144 0.291573 -0.135978 -0.010386 0.847822 0.512445 0.0000026663 0.0000018689 -0.0000116136 0.0000015851 -0.0000086853 0.0000535414 0.0011559893 0.0002185987 -0.0000345032 0.0028418921 0.0000959800 0.0010338396
1444.16193 5.647898 3.519654 0.296683 -0.135328 -0.009021 0.848473 0.511565 0.0000026758 0.0000018343 -0.0000116554 0.0000015280 -0.0000085176 0.0000536605 0.0011310097 0.0001866686 -0.0000364060 0.0028297210 0.0000972393 0.0010340420
1444.22823 5.608984 3.754509 0.310720 -0.134208 -0.007047 0.848231 0.512291 0.0000026736 0.0000017822 -0.0000116940 0.0000014528 -0.0000083002 0.0000539089 0.0010845883 0.0001215335 -0.0000399474 0.0027980090 0.0000994467 0.0010351105
1444.26147 5.586422 3.872738 0.319414 -0.134764 -0.006096 0.847689 0.513055 0.0000027173 0.0000017861 -0.0000118107 0.0000014359 -0.0000082534 0.0000539730 0.0010626522 0.0000873840 -0.0000417443 0.0027796262 0.0001004465 0.0010357236
1444.29457 5.561501 3.991194 0.328530 -0.135920 -0.005430 0.846994 0.513904 0.0000027787 0.0000018108 -0.0000119583 0.0000014397 -0.0000082701 0.0000540011 0.0010426040 0.0000538460 -0.0000435093 0.0027620363 0.0001012231 0.0010363575
1444.32779 5.533182 4.114184 0.337456 -0.137235 -0.005649 0.846251 0.514775 0.0000028204 0.0000018495 -0.0000120605 0.0000014730 -0.0000083812 0.0000539988 0.0010239243 0.0000200621 -0.0000451547 0.0027405211 0.0001020464 0.0010370251
1444.36096 5.502669 4.236108 0.347309 -0.138190 -0.007670 0.845757 0.515305 0.0000028082 0.0000019005 -0.0000120363 0.0000015509 -0.0000086304 0.0000540047 0.0010064923 -0.0000152212 -0.0000468148 0.0027192295 0.0001023854 0.0010377210
1444.39422 5.470765 4.355748 0.358066 -0.138546 -0.009313 0.845288 0.515952 0.0000027791 0.0000019307 -0.0000119826 0.0000016087 -0.0000088151 0.0000540663 0.0009905170 -0.0000495191 -0.0000486496 0.0026978100 0.0001029641 0.0010383449
1444.42730 5.434671 4.475360 0.368183 -0.138410 -0.008948 0.844634 0.517065 0.0000027836 0.0000019268 -0.0000120021 0.0000016012 -0.0000087993 0.0000541673 0.0009771436 -0.0000831610 -0.0000501090 0.0026783013 0.0001034230 0.0010392079
1444.46052 5.395527 4.596012 0.378761 -0.138038 -0.007131 0.843938 0.518328 0.0000028130 0.0000018980 -0.0000120784 0.0000015445 -0.0000086309 0.0000542728 0.0009650943 -0.0001169852 -0.0000516614 0.0026560990 0.0001037581 0.0010400397
1444.49371 5.353372 4.719066 0.389978 -0.136246 -0.002125 0.843126 0.520165 0.0000028641 0.0000017913 -0.0000122159 0.0000013737 -0.0000080946 0.0000544746 0.0009546734 -0.0001501375 -0.0000531517 0.0026295050 0.0001039921 0.0010409070
1444.52678 5.308088 4.840628 0.400553 -0.133218 0.005642 0.842330 0.522208 0.0000029402 0.0000016144 -0.0000124151 0.0000011242 -0.0000072271 0.0000547436 0.0009457537 -0.0001834408 -0.0000546896 0.0026038487 0.0001042801 0.0010417673
1444.55999 5.261544 4.961030 0.410908 -0.128784 0.015465 0.841443 0.524546 0.0000030103 0.0000013658 -0.0000126033 0.0000008382 -0.0000060744 0.0000550313 0.0009382532 -0.0002164391 -0.0000564065 0.0025752860 0.0001041752 0.0010424661
1444.59313 5.213755 5.082610 0.421879 -0.123647 0.025396 0.840729 0.526538 0.0000030568 0.0000010925 -0.0000127375 0.0000005930 -0.0000048594 0.0000553208 0.0009328196 -0.0002485064 -0.0000578921 0.0025474258 0.0001041585 0.0010433277
1444.62630 5.164431 5.202836 0.431882 -0.118343 0.034954 0.839887 0.528548 0.0000030911 0.0000008188 -0.0000128394 0.0000004068 -0.0000036633 0.0000555631 0.0009292566 -0.0002801524 -0.0000592436 0.0025184227 0.0001042944 0.0010443433
