# timestamp(s) tx ty tz qx qy qz qw
1540821191.32190 -3.538109 7.704576 0.591492 -0.077885 -0.013758 0.994512 0.068483
1540821191.35503 -3.654293 7.734295 0.593389 -0.077758 -0.016222 0.994419 0.069436
1540821191.38820 -3.769678 7.763205 0.590490 -0.077979 -0.017240 0.994409 0.069084
1540821191.45450 -3.996287 7.810304 0.585830 -0.077162 -0.017716 0.994466 0.069066
1540821191.48768 -4.105906 7.835146 0.579594 -0.076028 -0.017606 0.994537 0.069321
1540821191.52085 -4.227180 7.866337 0.578382 -0.075011 -0.017793 0.994634 0.068986
1540821191.55406 -4.343068 7.888248 0.574602 -0.072939 -0.018271 0.994868 0.067709
1540821191.58723 -4.461901 7.913242 0.570919 -0.069696 -0.017595 0.995187 0.066607
1540821191.62041 -4.574464 7.936432 0.565407 -0.066430 -0.016050 0.995476 0.066006
1540821191.65354 -4.681046 7.955933 0.557138 -0.063080 -0.013688 0.995800 0.064931
1540821191.68680 -4.787269 7.977113 0.547402 -0.060300 -0.010753 0.996084 0.063764
1540821191.71989 -4.911577 8.003596 0.541771 -0.057140 -0.010527 0.996366 0.062287
1540821191.75306 -5.040133 8.032438 0.537803 -0.054721 -0.011073 0.996674 0.059368
1540821191.78628 -5.155570 8.056962 0.530660 -0.053482 -0.012213 0.996815 0.057885
1540821191.81943 -5.284188 8.083905 0.526234 -0.052348 -0.012786 0.997017 0.055253
1540821191.88575 -5.521678 8.132299 0.511783 -0.049608 -0.013349 0.997362 0.051286
1540821191.91893 -5.653790 8.163506 0.507690 -0.048403 -0.013841 0.997493 0.049726
1540821191.95210 -5.771833 8.190741 0.499891 -0.047146 -0.014736 0.997604 0.048441
1540821191.98528 -5.893085 8.219982 0.493568 -0.045873 -0.016054 0.997715 0.046942
1540821192.01849 -6.008701 8.247879 0.486353 -0.044176 -0.016581 0.997857 0.045324
1540821192.08486 -6.242465 8.295982 0.470993 -0.039769 -0.014856 0.998264 0.040837
1540821192.15125 -6.493635 8.351265 0.459649 -0.036005 -0.016462 0.998572 0.035880
1540821192.21748 -6.736441 8.402627 0.450029 -0.030013 -0.020309 0.998893 0.030000
1540821192.25066 -6.862374 8.429657 0.447191 -0.027603 -0.020638 0.999047 0.026770
1540821192.28387 -6.988616 8.455387 0.445046 -0.026558 -0.021286 0.999151 0.023229
1540821192.31704 -7.106818 8.483048 0.441289 -0.026210 -0.021612 0.999222 0.020026
1540821192.35026 -7.232177 8.508807 0.438365 -0.025758 -0.021787 0.999299 0.016250
1540821192.38343 -7.355963 8.536532 0.436502 -0.025777 -0.022725 0.999329 0.012683
1540821192.41652 -7.478838 8.564520 0.434555 -0.025793 -0.023821 0.999342 0.009145
1540821192.44974 -7.604302 8.588183 0.432650 -0.025406 -0.025019 0.999351 0.005105
1540821192.48287 -7.725857 8.611710 0.427591 -0.025439 -0.024954 0.999365 0.000581
1540821192.51604 -7.844201 8.636124 0.424217 0.025336 0.024695 -0.999364 0.004438
1540821192.54929 -7.968963 8.658717 0.422292 0.024959 0.024834 -0.999332 0.009775
1540821192.58243 -8.091148 8.686961 0.421528 0.024159 0.025271 -0.999278 0.014874
1540821192.61556 -8.218176 8.708411 0.421935 0.022546 0.025926 -0.999192 0.020868
1540821192.64878 -8.342818 8.731031 0.421543 0.021112 0.026209 -0.999084 0.026430
1540821192.68195 -8.464924 8.756087 0.419754 0.020082 0.026359 -0.998935 0.032106
1540821192.71512 -8.595227 8.771367 0.419652 0.019038 0.026308 -0.998727 0.038592
1540821192.74829 -8.721052 8.791437 0.418196 0.018065 0.026415 -0.998451 0.045516
1540821192.78142 -8.849178 8.809149 0.419307 0.017160 0.026716 -0.998121 0.052398
1540821192.81460 -8.981501 8.825095 0.420059 0.015703 0.026310 -0.997742 0.059767
1540821192.84777 -9.111003 8.841996 0.420076 0.014245 0.024944 -0.997360 0.066697
1540821192.88104 -9.258013 8.863420 0.422145 0.011915 0.024168 -0.996889 0.074063
1540821192.91413 -9.399082 8.884117 0.424984 0.009420 0.024666 -0.996324 0.081498
1540821192.94737 -9.526234 8.901838 0.427306 0.007005 0.025478 -0.995708 0.088698
1540821192.98046 -9.643388 8.916720 0.431723 0.004933 0.025432 -0.995056 0.095879
1540821193.01364 -9.756430 8.929072 0.438772 0.003106 0.025042 -0.994314 0.103457
1540821193.04681 -9.872197 8.942773 0.443585 0.001297 0.025144 -0.993455 0.111415
1540821193.07998 -9.989755 8.954238 0.448294 -0.000110 0.025071 -0.992488 0.119744
1540821193.11328 -10.105009 8.966941 0.456217 -0.001221 0.023949 -0.991419 0.128507
1540821193.14642 -10.223296 8.979769 0.461408 -0.001964 0.022769 -0.990265 0.137308
1540821193.17960 -10.338311 8.991516 0.469207 -0.002526 0.022411 -0.988984 0.146294
1540821193.21272 -10.419766 8.999167 0.480806 -0.003832 0.022433 -0.987671 0.154878
1540821193.27906 -10.623047 9.015796 0.501151 -0.008681 0.022643 -0.984704 0.172539
1540821193.31219 -10.730180 9.025158 0.511021 -0.011146 0.022802 -0.983045 0.181597
1540821193.34537 -10.831996 9.032201 0.521089 -0.013737 0.023352 -0.981266 0.190741
1540821193.37854 -10.917478 9.038431 0.534283 -0.015286 0.022712 -0.979449 0.199827
1540821193.41171 -11.002555 9.046801 0.549329 -0.016717 0.022651 -0.977466 0.209205
1540821193.44488 -11.058701 9.043563 0.564912 -0.018758 0.023351 -0.975357 0.218591
1540821193.47806 -11.048803 9.022343 0.587335 -0.020850 0.023889 -0.973164 0.227916
1540821193.51127 -11.104950 9.023111 0.606955 -0.022114 0.024064 -0.970992 0.236869
1540821193.54447 -11.081529 8.999034 0.630117 -0.023636 0.024070 -0.968561 0.246478
1540821193.57758 -11.135175 8.998265 0.649772 -0.024294 0.024493 -0.965991 0.256263
1540821193.61083 -11.190407 8.998410 0.673352 -0.024825 0.025959 -0.963427 0.265551
1540821193.64402 -11.265728 9.005066 0.694850 -0.024881 0.027304 -0.960840 0.274631
1540821193.67714 -11.329700 9.008964 0.716261 -0.025249 0.029374 -0.958084 0.283856
1540821193.71027 -11.422383 9.019408 0.739425 -0.025416 0.030893 -0.955242 0.293109
1540821193.74344 -11.512584 9.026299 0.761566 -0.025054 0.032453 -0.952312 0.302359
1540821193.77671 -11.583608 9.026009 0.788429 -0.023640 0.035167 -0.949350 0.311351
1540821193.80979 -11.665224 9.024351 0.817410 -0.020240 0.037212 -0.946389 0.320241
1540821193.84296 -11.732128 9.023875 0.849002 -0.015219 0.039266 -0.943432 0.328881
1540821193.87613 -11.816651 9.028583 0.875390 -0.010016 0.041901 -0.940366 0.337425
1540821193.90934 -11.895483 9.031836 0.907065 -0.005284 0.045000 -0.937199 0.345841
1540821193.94247 -11.962253 9.026078 0.944985 -0.002089 0.048041 -0.933706 0.354797
1540821193.97571 -12.044254 9.029215 0.976208 -0.000868 0.051056 -0.930240 0.363381
1540821194.00882 -12.123500 9.030410 1.009343 -0.002656 0.055614 -0.926585 0.371942
1540821194.04210 -12.205464 9.028354 1.041456 -0.006009 0.062120 -0.922644 0.380569
1540821194.07516 -12.282738 9.028271 1.071467 -0.008775 0.069354 -0.918689 0.388745
1540821194.10834 -12.351233 9.031553 1.105678 -0.010724 0.076197 -0.914807 0.396493
1540821194.14151 -12.429076 9.021664 1.139273 -0.011874 0.082094 -0.910665 0.404733
1540821194.17472 -12.500126 9.017396 1.171939 -0.013245 0.088327 -0.906442 0.412778
1540821194.20789 -12.569019 9.015852 1.203048 -0.014144 0.094523 -0.902116 0.420776
1540821194.24107 -12.643149 9.005315 1.233405 -0.015145 0.100339 -0.897535 0.429108
1540821194.27424 -12.712285 8.996226 1.261797 -0.015442 0.104999 -0.893051 0.437260
1540821194.30742 -12.773785 8.995865 1.288591 -0.014058 0.106807 -0.889075 0.444906
1540821194.34055 -12.841883 8.979952 1.317634 -0.011050 0.106036 -0.884840 0.453533
1540821194.37371 -12.905080 8.965184 1.346069 -0.008076 0.104325 -0.880409 0.462527
1540821194.40693 -12.965555 8.948418 1.375740 -0.004418 0.103236 -0.875800 0.471485
1540821194.44006 -13.027696 8.926611 1.405116 0.001029 0.102870 -0.870998 0.480394
1540821194.47327 -13.089602 8.901328 1.432261 0.009619 0.101366 -0.866270 0.489090
1540821194.50643 -13.145574 8.878767 1.460311 0.020622 0.098352 -0.861788 0.497216
1540821194.53961 -13.198674 8.855747 1.490870 0.028906 0.095971 -0.856956 0.505549
1540821194.57275 -13.252023 8.831940 1.520274 0.032657 0.095802 -0.851739 0.514098
1540821194.60597 -13.305227 8.802653 1.549163 0.033348 0.096849 -0.846378 0.522639
1540821194.63909 -13.357142 8.772026 1.577227 0.033738 0.097337 -0.841225 0.530781
1540821194.67231 -13.414095 8.741085 1.606594 0.034621 0.097688 -0.836272 0.538431
1540821194.70544 -13.463012 8.714799 1.633902 0.035453 0.097533 -0.831739 0.545381
1540821194.73861 -13.515166 8.688705 1.661774 0.036485 0.096981 -0.827382 0.551999
1540821194.77178 -13.564736 8.652341 1.687607 0.037624 0.097035 -0.822923 0.558540
1540821194.80505 -13.617376 8.614805 1.714256 0.039247 0.097185 -0.818417 0.564985
1540821194.83821 -13.660068 8.583511 1.738217 0.041002 0.097942 -0.813997 0.571083
1540821194.87130 -13.708379 8.543771 1.762956 0.042901 0.099115 -0.809359 0.577299
1540821194.90447 -13.759747 8.502450 1.788476 0.044861 0.099789 -0.804473 0.583826
1540821194.93764 -13.805684 8.466210 1.814178 0.046507 0.100555 -0.799666 0.590135
1540821194.97086 -13.855275 8.423686 1.838643 0.047477 0.101709 -0.794454 0.596862
1540821195.00409 -13.904602 8.374715 1.862699 0.047937 0.102489 -0.789016 0.603864
1540821195.03716 -13.954565 8.334460 1.886642 0.048229 0.103028 -0.783781 0.610530
1540821195.07034 -14.007401 8.288468 1.910457 0.048179 0.103642 -0.778295 0.617409
1540821195.10351 -14.058128 8.240516 1.935436 0.048902 0.104273 -0.772922 0.623961
1540821195.13677 -14.103638 8.185630 1.957136 0.049370 0.104811 -0.767213 0.630841
1540821195.16990 -14.151779 8.129840 1.978934 0.050015 0.104667 -0.761568 0.637618
1540821195.20303 -14.201899 8.072422 2.003038 0.050273 0.103790 -0.755192 0.645279
1540821195.26937 -14.287953 7.945613 2.042557 0.049936 0.102878 -0.740387 0.662381
1540821195.30254 -14.337673 7.879788 2.065789 0.048415 0.104417 -0.732040 0.671469
1540821195.33572 -14.379498 7.811407 2.084074 0.045826 0.106805 -0.723104 0.680892
1540821195.40225 -14.465634 7.663247 2.119991 0.039074 0.112823 -0.704616 0.699472
1540821195.43529 -14.523090 7.591547 2.144586 0.035622 0.115635 -0.695301 0.708460
1540821195.46856 -14.571383 7.513532 2.164134 0.033212 0.117869 -0.685975 0.717246
1540821195.50164 -14.608731 7.440568 2.180536 0.030702 0.120093 -0.676565 0.725876
1540821195.53485 -14.640482 7.364637 2.197052 0.028829 0.122062 -0.667177 0.734265
1540821195.56807 -14.671768 7.285883 2.209632 0.026745 0.123894 -0.657617 0.742614
1540821195.60125 -14.704983 7.204420 2.224185 0.024542 0.126015 -0.648089 0.750665
1540821195.63442 -14.738835 7.120545 2.237923 0.020963 0.128312 -0.638305 0.758725
1540821195.66767 -14.769467 7.035075 2.250749 0.016922 0.130041 -0.628351 0.766797
1540821195.70076 -14.798711 6.950750 2.265598 0.012343 0.131688 -0.618600 0.774493
1540821195.76729 -14.846215 6.769177 2.287289 0.000567 0.135070 -0.598058 0.789989
1540821195.80041 -14.866974 6.676631 2.296676 -0.005345 0.136664 -0.587573 0.797529
1540821195.83353 -14.890132 6.581401 2.306367 -0.011020 0.138882 -0.576832 0.804894
1540821195.86684 -14.905583 6.486475 2.314339 -0.016821 0.141155 -0.565353 0.812507
1540821195.90000 -14.910337 6.388495 2.317827 -0.021932 0.143327 -0.553685 0.820006
1540821195.93311 -14.919565 6.289527 2.322105 -0.027412 0.145201 -0.541999 0.827286
1540821195.96628 -14.944701 6.184822 2.330027 -0.032612 0.147076 -0.530385 0.834264
1540821195.99959 -14.951751 6.088895 2.334055 -0.038243 0.149108 -0.518562 0.841069
1540821196.03269 -14.944870 5.991774 2.333802 -0.043797 0.150597 -0.506643 0.847771
1540821196.06580 -14.941962 5.888370 2.331659 -0.048551 0.152066 -0.494913 0.854154
1540821196.09898 -14.941477 5.791481 2.332933 -0.052986 0.152900 -0.483289 0.860375
1540821196.13215 -14.931242 5.695046 2.330266 -0.056472 0.153653 -0.471475 0.866553
1540821196.19849 -14.912087 5.490568 2.324148 -0.054651 0.154713 -0.448209 0.878741
1540821196.23170 -14.895369 5.389460 2.317575 -0.050827 0.154709 -0.436576 0.884807
1540821196.26488 -14.879067 5.289240 2.311213 -0.048115 0.154781 -0.424674 0.890719
1540821196.29801 -14.864197 5.181317 2.305200 -0.046075 0.154482 -0.412984 0.896358
1540821196.33122 -14.834339 5.088079 2.292141 -0.045493 0.154447 -0.402151 0.901305
1540821196.36439 -14.805405 4.991203 2.280499 -0.045418 0.153607 -0.391647 0.906065
1540821196.39762 -14.772478 4.896569 2.267638 -0.045294 0.151590 -0.381254 0.910832
1540821196.43080 -14.744664 4.781256 2.255417 -0.045727 0.148618 -0.370212 0.915841
1540821196.46391 -14.716044 4.674331 2.246270 -0.046843 0.145324 -0.359672 0.920501
1540821196.49709 -14.676285 4.575411 2.230774 -0.048199 0.141518 -0.349015 0.925115
1540821196.53033 -14.624796 4.482770 2.208930 -0.050455 0.137190 -0.337826 0.929788
1540821196.56352 -14.579806 4.388657 2.192167 -0.053068 0.133490 -0.327111 0.934004
1540821196.59666 -14.536039 4.289419 2.175899 -0.055497 0.130507 -0.316112 0.938062
1540821196.62977 -14.479093 4.199678 2.151077 -0.057934 0.127963 -0.305271 0.941849
1540821196.66290 -14.433669 4.099291 2.134193 -0.059853 0.125663 -0.294793 0.945370
1540821196.69607 -14.375692 4.012895 2.110872 -0.061641 0.121997 -0.285107 0.948700
1540821196.72925 -14.315577 3.932728 2.087147 -0.063610 0.117141 -0.275849 0.951914
1540821196.76242 -14.249650 3.857530 2.059196 -0.066697 0.111168 -0.267113 0.954905
1540821196.79563 -14.188266 3.770652 2.033368 -0.069985 0.105400 -0.258594 0.957665
1540821196.82880 -14.124393 3.685549 2.004724 -0.073052 0.100135 -0.250194 0.960229
1540821196.86193 -14.060919 3.601231 1.975025 -0.075509 0.097026 -0.241959 0.962466
1540821196.89519 -13.992816 3.521329 1.940935 -0.078041 0.094286 -0.233882 0.964530
1540821196.92836 -13.926739 3.437671 1.908421 -0.080533 0.092158 -0.225930 0.966425
1540821196.99466 -13.794021 3.270857 1.842661 -0.085113 0.087167 -0.209963 0.970089
1540821197.02780 -13.719173 3.201194 1.802065 -0.087387 0.085012 -0.202087 0.971750
1540821197.09414 -13.570924 3.047676 1.722673 -0.091983 0.079375 -0.185889 0.975030
1540821197.12732 -13.493977 2.973277 1.680840 -0.095248 0.076828 -0.177124 0.976551
1540821197.19370 -13.337067 2.831048 1.594754 -0.099180 0.073444 -0.159730 0.979416
1540821197.22692 -13.255776 2.764258 1.550509 -0.098756 0.071647 -0.151561 0.980889
1540821197.26005 -13.174971 2.698320 1.506146 -0.098506 0.070148 -0.143127 0.982288
1540821197.29318 -13.093402 2.629189 1.457284 -0.099081 0.069381 -0.134334 0.983526
1540821197.32640 -13.009337 2.568200 1.411752 -0.100091 0.067691 -0.125839 0.984664
1540821197.39270 -12.839908 2.453535 1.318918 -0.100109 0.063355 -0.110039 0.986841
1540821197.45912 -12.663597 2.346982 1.223705 -0.100526 0.059971 -0.095692 0.988504
1540821197.49226 -12.574841 2.311978 1.173778 -0.099714 0.057694 -0.090538 0.989207
1540821197.52547 -12.486784 2.275059 1.124342 -0.097909 0.055082 -0.086393 0.989907
1540821197.59177 -12.304729 2.184455 1.025594 -0.081377 0.049654 -0.080579 0.992179
1540821197.62490 -12.214357 2.144197 0.976573 -0.072607 0.048392 -0.078769 0.993067
1540821197.69129 -12.028107 2.063929 0.884903 -0.066633 0.045201 -0.075295 0.993905
1540821197.72442 -11.935560 2.024461 0.839672 -0.067957 0.042961 -0.073829 0.994025
1540821197.75759 -11.843279 1.997329 0.794187 -0.068467 0.041761 -0.072960 0.994105
1540821197.79076 -11.747875 1.967933 0.752578 -0.069918 0.040782 -0.071798 0.994129
1540821197.82394 -11.653353 1.933772 0.713423 -0.069583 0.040971 -0.071245 0.994185
1540821197.85711 -11.557944 1.910526 0.674094 -0.068660 0.040209 -0.070039 0.994366
1540821197.89028 -11.463957 1.886184 0.637297 -0.068677 0.040414 -0.069510 0.994394
1540821197.92349 -11.367129 1.853911 0.600012 -0.069768 0.041243 -0.068608 0.994346
1540821197.98980 -11.182458 1.834538 0.531886 -0.071554 0.041109 -0.067359 0.994310
1540821198.02297 -11.086262 1.817570 0.502958 -0.073021 0.040752 -0.066612 0.994269
1540821198.05615 -10.983610 1.785720 0.477029 -0.072837 0.040793 -0.064783 0.994401
1540821198.08934 -10.884070 1.768243 0.452492 -0.072370 0.040747 -0.063951 0.994491
1540821198.15566 -10.681928 1.726684 0.402661 -0.065772 0.041723 -0.063489 0.994938
1540821198.22201 -10.480902 1.704557 0.371540 -0.055599 0.041437 -0.063440 0.995574
1540821198.25518 -10.378190 1.689894 0.362152 -0.051720 0.041390 -0.062918 0.995818
1540821198.32153 -10.171772 1.670784 0.351303 -0.044502 0.039365 -0.061242 0.996353
1540821198.38788 -9.967313 1.662267 0.352603 -0.036760 0.037597 -0.059364 0.996851
1540821198.42105 -9.864476 1.659453 0.356124 -0.030762 0.037405 -0.058524 0.997111
1540821198.45423 -9.761307 1.655948 0.360768 -0.024690 0.037683 -0.057736 0.997315
1540821198.48744 -9.663395 1.660539 0.370753 -0.018512 0.039006 -0.057401 0.997417
1540821198.52065 -9.558035 1.652223 0.378516 -0.011620 0.042026 -0.057104 0.997416
1540821198.55374 -9.455392 1.649764 0.386908 -0.004712 0.044869 -0.057897 0.997303
1540821198.58700 -9.351009 1.645659 0.395345 0.001295 0.046138 -0.058780 0.997203
1540821198.62008 -9.245133 1.637645 0.403763 0.005148 0.046122 -0.059487 0.997150
1540821198.65326 -9.136597 1.626930 0.406872 0.006985 0.046555 -0.060290 0.997070
1540821198.68643 -9.034352 1.624358 0.416826 0.007894 0.047099 -0.061224 0.996981
1540821198.71960 -8.925526 1.615432 0.421020 0.008539 0.047346 -0.062070 0.996912
1540821198.75290 -8.817264 1.607900 0.425997 0.011880 0.048834 -0.063039 0.996745
1540821198.78595 -8.712600 1.603550 0.431212 0.019425 0.050554 -0.063978 0.996481
1540821198.81918 -8.601639 1.593182 0.432822 0.027271 0.051683 -0.064958 0.996175
1540821198.85228 -8.494190 1.586292 0.437334 0.033011 0.051272 -0.065459 0.995990
1540821198.88544 -8.387157 1.578078 0.442885 0.035871 0.050878 -0.065898 0.995883
1540821198.91866 -8.280367 1.569650 0.448758 0.036490 0.049886 -0.066404 0.995877
1540821198.95176 -8.175731 1.562224 0.456614 0.037474 0.049393 -0.066659 0.995848
1540821198.98493 -8.069924 1.553079 0.465447 0.037962 0.048552 -0.066586 0.995875
1540821199.01810 -7.962143 1.541127 0.474224 0.038497 0.047875 -0.066641 0.995884
1540821199.05132 -7.862967 1.534516 0.490282 0.039006 0.047584 -0.066215 0.995907
1540821199.08449 -7.759004 1.523783 0.503182 0.040470 0.047265 -0.066236 0.995862
1540821199.11762 -7.659761 1.514466 0.519558 0.042691 0.047075 -0.065663 0.995816
1540821199.15084 -7.555716 1.500280 0.532839 0.044984 0.047081 -0.064974 0.995760
1540821199.18404 -7.448700 1.482906 0.544306 0.045441 0.047435 -0.063817 0.995797
1540821199.21719 -7.341533 1.464140 0.555476 0.044049 0.047344 -0.062501 0.995948
1540821199.25031 -7.232366 1.443192 0.566066 0.042176 0.046960 -0.060936 0.996144
1540821199.28349 -7.127035 1.424170 0.575205 0.040441 0.046722 -0.058695 0.996362
1540821199.31670 -7.019306 1.402341 0.583359 0.039304 0.046395 -0.056208 0.996566
1540821199.34977 -6.912800 1.380418 0.590263 0.038148 0.045523 -0.053118 0.996820
1540821199.38295 -6.806344 1.358649 0.597270 0.037050 0.044841 -0.049633 0.997072
1540821199.41616 -6.706851 1.339323 0.601971 0.036136 0.043801 -0.045725 0.997339
1540821199.44933 -6.602341 1.317740 0.604444 0.034749 0.043340 -0.042098 0.997568
1540821199.48250 -6.491793 1.291591 0.609018 0.033575 0.043351 -0.037228 0.997801
1540821199.51564 -6.382469 1.265652 0.611781 0.032207 0.043202 -0.031313 0.998056
1540821199.54885 -6.273588 1.239624 0.613819 0.030669 0.042305 -0.024968 0.998322
1540821199.58202 -6.169682 1.215484 0.614396 0.027584 0.041188 -0.018379 0.998601
1540821199.61519 -6.062478 1.188849 0.614344 0.023402 0.040048 -0.010990 0.998863
1540821199.64837 -5.953170 1.160603 0.614094 0.017865 0.039377 -0.002924 0.999060
1540821199.68150 -5.858555 1.137657 0.609475 0.011980 0.039256 0.004923 0.999145
1540821199.71466 -5.753347 1.109342 0.608560 0.006890 0.039418 0.013137 0.999113
1540821199.74784 -5.623318 1.073375 0.605745 0.002932 0.039090 0.021424 0.999002
1540821199.78096 -5.516159 1.044690 0.601396 -0.001451 0.038002 0.029684 0.998836
1540821199.81413 -5.411194 1.016442 0.597700 -0.006200 0.037305 0.037874 0.998567
